season,week,date,time_et,neutral,away,home,score_away,score_home,first_downs_away,first_downs_home,first_downs_from_passing_away,first_downs_from_passing_home,first_downs_from_rushing_away,first_downs_from_rushing_home,first_downs_from_penalty_away,first_downs_from_penalty_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,plays_away,plays_home,drives_away,drives_home,yards_away,yards_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,sacks_num_away,sacks_yards_away,sacks_num_home,sacks_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,redzone_comp_away,redzone_att_away,redzone_comp_home,redzone_att_home,fumbles_away,fumbles_home,interceptions_away,interceptions_home,def_st_td_away,def_st_td_home,possession_away,possession_home
2021,6,2021-10-17,1:00 PM,False,Chargers,Ravens,6,34,14,27,11,12,3,14,0,1,3,12,6,11,1,4,0,0,53,68,11,11,208,327,22,39,182,19,27,140,2,13,3,27,12,26,38,187,4,35,2,15,1,2,4,5,0,0,1,2,0,0,21:53,38:07
2021,6,2021-10-17,1:00 PM,False,Rams,Giants,38,11,22,21,15,15,6,4,1,2,2,11,4,15,2,2,2,4,66,73,13,12,365,261,22,30,234,29,51,201,2,17,4,41,34,131,18,60,7,50,5,27,4,5,1,2,0,1,2,3,0,0,32:22,27:38
2021,6,2021-10-17,1:00 PM,False,Vikings,Panthers,34,28,26,20,16,8,10,8,0,4,7,16,2,12,0,0,2,2,84,68,16,14,571,306,33,48,373,17,41,188,0,0,4,19,36,198,23,118,11,98,6,28,3,5,2,3,1,2,0,1,0,1,37:38,26:34
2021,6,2021-10-17,1:00 PM,False,Bengals,Lions,34,11,20,15,10,12,8,3,2,0,8,15,5,14,2,2,1,2,68,61,11,10,398,228,20,30,256,28,42,192,2,22,1,10,36,142,18,36,4,31,9,77,2,2,1,2,0,0,1,1,0,0,35:52,24:08
2021,6,2021-10-17,1:00 PM,False,Packers,Bears,24,14,22,21,10,10,10,10,2,1,2,8,4,11,1,1,1,2,57,57,9,8,323,277,17,23,169,16,27,137,3,26,4,37,31,154,26,140,3,51,7,54,3,4,2,2,0,0,0,1,0,0,32:17,27:43
2021,6,2021-10-17,1:00 PM,False,Texans,Colts,3,31,19,15,12,8,7,7,0,0,9,17,3,10,1,2,1,1,74,48,11,11,353,388,29,43,229,11,20,214,2,14,2,9,29,124,26,174,4,25,2,10,0,1,2,2,1,0,2,0,0,0,34:33,25:27
2021,6,2021-10-17,4:05 PM,False,Cardinals,Browns,37,14,24,16,11,11,8,4,5,1,8,15,3,10,1,1,1,4,69,55,10,10,352,290,20,30,208,20,31,217,2,21,5,23,37,144,19,73,5,45,9,88,4,7,1,3,0,2,0,1,0,0,34:39,25:21
2021,6,2021-10-17,4:25 PM,False,Raiders,Broncos,34,24,16,25,11,18,4,6,1,1,4,11,5,14,0,0,1,3,52,77,12,13,426,421,18,27,340,35,49,309,2,1,5,25,23,86,23,112,6,54,6,53,2,3,2,3,0,1,0,3,0,0,25:27,34:33
2021,6,2021-10-17,4:25 PM,False,Cowboys,Patriots,35,29,32,17,25,9,5,6,2,2,3,13,3,9,2,4,0,0,82,50,11,13,567,335,36,51,445,15,21,215,0,0,2,14,31,122,27,120,12,115,5,47,2,5,2,2,1,1,1,1,1,0,39:17,26:51
2021,6,2021-10-17,8:20 PM,False,Seahawks,Steelers,20,23,18,22,9,14,8,6,1,2,3,12,5,14,0,0,0,0,64,71,14,13,309,345,23,32,165,29,40,226,5,44,1,3,27,144,30,119,6,45,5,38,2,3,2,4,1,1,0,0,0,0,29:37,37:33
2021,6,2021-10-18,8:15 PM,False,Bills,Titans,31,34,28,16,22,9,3,6,3,1,7,13,4,10,0,1,1,1,73,51,10,11,417,362,35,47,335,18,29,216,3,18,0,0,23,82,22,146,8,60,7,91,2,5,3,3,0,0,1,1,0,0,32:50,27:10
2021,7,2021-10-21,8:20 PM,False,Broncos,Browns,14,17,15,23,11,11,3,12,1,0,5,11,9,15,1,1,1,1,49,67,8,8,223,376,23,33,182,21,33,194,2,5,1,5,14,41,33,182,2,15,9,60,2,2,2,3,0,0,1,0,0,0,23:09,36:51
2021,7,2021-10-24,1:00 PM,False,Bengals,Ravens,41,17,19,20,15,12,3,8,1,0,4,13,5,16,1,2,1,4,63,71,13,14,520,393,23,38,409,20,42,278,1,7,5,18,24,111,24,115,1,5,5,46,0,2,1,1,0,0,1,0,0,0,28:11,31:49
2021,7,2021-10-24,1:00 PM,False,Panthers,Giants,3,25,11,21,8,11,3,7,0,3,2,15,7,16,2,4,0,1,62,67,12,13,173,302,19,39,117,24,34,199,6,28,2,20,17,56,31,103,7,37,8,60,0,1,2,3,0,0,1,0,0,0,25:25,34:35
2021,7,2021-10-24,1:00 PM,False,Jets,Patriots,13,54,18,32,13,17,3,12,2,3,7,13,7,12,0,2,1,1,61,74,11,11,299,551,26,42,237,28,41,403,2,16,1,8,17,62,32,148,5,29,6,95,2,2,6,6,1,0,2,0,0,0,27:48,32:12
2021,7,2021-10-24,1:00 PM,False,Falcons,Dolphins,30,28,21,27,15,17,5,9,1,1,6,13,7,11,0,0,0,0,63,70,11,11,397,413,25,40,325,32,40,281,1,11,1,10,22,72,29,132,3,29,6,44,2,5,4,5,1,0,1,2,0,0,25:22,34:38
2021,7,2021-10-24,1:00 PM,False,Commanders,Packers,10,24,25,19,15,16,9,2,1,1,4,11,6,12,1,4,1,1,70,53,10,9,430,304,25,37,235,27,35,247,4,33,3,27,29,195,15,57,4,50,4,36,0,4,2,4,1,1,1,0,0,0,32:54,27:06
2021,7,2021-10-24,1:00 PM,False,Chiefs,Titans,3,27,22,24,16,13,4,9,2,2,4,11,8,12,2,3,0,0,68,64,9,9,334,369,31,51,257,22,28,266,4,31,1,9,13,77,35,103,9,77,6,31,0,3,2,4,2,0,1,1,0,0,23:39,36:21
2021,7,2021-10-24,4:05 PM,False,Eagles,Raiders,22,33,22,23,12,16,8,7,2,0,6,13,3,9,2,3,1,1,68,63,10,10,358,442,18,34,223,31,34,323,2,13,0,0,32,135,29,119,4,37,7,65,3,4,4,6,2,0,0,1,0,0,27:29,32:31
2021,7,2021-10-24,4:05 PM,False,Lions,Rams,19,28,19,22,11,17,7,2,1,3,6,15,9,13,2,3,0,1,67,61,9,9,415,374,23,37,278,28,41,327,2,7,1,7,28,137,19,47,8,77,4,35,0,5,3,4,0,0,2,0,0,0,32:40,27:20
2021,7,2021-10-24,4:25 PM,False,Texans,Cardinals,5,31,8,24,6,15,0,7,2,2,2,13,6,12,0,2,1,1,49,69,12,12,160,397,23,32,118,20,28,225,2,17,4,36,15,42,37,172,8,80,7,54,0,0,3,4,1,0,0,1,0,0,25:57,34:03
2021,7,2021-10-24,4:25 PM,False,Bears,Buccaneers,3,38,17,28,11,13,6,12,0,3,2,11,4,12,0,1,1,2,65,70,13,12,311,408,22,32,168,22,39,226,4,16,0,0,29,143,31,182,4,32,1,10,0,2,5,7,2,1,3,0,0,0,28:55,31:05
2021,7,2021-10-24,8:20 PM,False,Colts,49ers,30,18,17,13,6,8,8,5,3,0,6,14,1,11,1,1,0,0,60,53,13,14,295,280,17,26,147,16,27,169,1,3,2,12,33,148,24,111,6,45,7,122,3,5,2,3,2,2,0,2,0,0,33:56,26:04
2021,7,2021-10-25,8:15 PM,False,Saints,Seahawks,13,10,21,14,10,6,7,4,4,4,2,13,3,12,2,2,0,1,68,55,11,11,304,219,19,35,210,12,22,129,2,12,5,38,31,94,28,90,7,90,6,53,1,4,0,0,1,0,0,0,0,0,32:49,27:11
2021,8,2021-10-28,8:20 PM,False,Packers,Cardinals,24,21,24,22,10,12,11,7,3,3,6,14,4,10,2,4,2,2,72,55,10,8,335,334,22,37,184,22,33,260,1,0,2,14,34,151,20,74,7,60,7,59,3,5,3,4,0,1,0,2,0,0,37:35,22:25
2021,8,2021-10-31,1:00 PM,False,Bengals,Jets,31,34,18,32,13,23,3,6,2,3,4,10,6,11,0,1,0,0,54,78,12,12,318,511,22,35,277,39,49,414,3,28,2,8,16,41,27,97,5,51,8,46,4,6,4,6,0,1,1,2,0,0,23:39,36:21
2021,8,2021-10-31,1:00 PM,False,Titans,Colts,34,31,18,24,10,10,6,9,2,5,8,17,7,16,2,2,2,3,68,72,12,12,340,307,23,34,247,27,51,224,3,18,1,7,31,93,20,83,11,161,9,75,2,2,4,5,0,1,2,2,1,0,34:59,30:58
2021,8,2021-10-31,1:00 PM,False,Rams,Texans,38,22,26,18,16,13,9,4,1,1,4,11,4,12,0,1,0,0,66,58,11,13,467,323,22,34,302,29,39,279,1,8,5,31,31,165,14,44,3,20,6,38,5,7,2,2,0,0,0,1,0,0,33:35,26:25
2021,8,2021-10-31,1:00 PM,False,Eagles,Lions,44,6,27,15,6,11,19,3,2,1,5,10,5,14,0,0,2,5,62,58,9,10,350,228,11,16,114,25,34,171,0,0,6,51,46,236,18,57,2,15,8,50,4,5,1,1,0,1,0,0,1,0,35:00,25:00
2021,8,2021-10-31,1:00 PM,False,Steelers,Browns,15,10,21,19,13,10,7,7,1,2,4,13,3,10,2,4,0,2,69,58,10,9,370,306,22,35,255,20,31,210,2,11,4,15,32,115,23,96,8,65,5,30,2,4,1,2,0,1,0,0,0,0,31:45,28:15
2021,8,2021-10-31,1:00 PM,False,49ers,Bears,33,22,21,22,12,10,9,9,0,3,4,10,8,15,1,1,1,1,54,67,9,8,467,324,17,28,322,19,27,148,0,0,4,27,26,145,36,176,7,55,4,30,3,5,1,3,0,0,0,1,0,0,23:11,36:49
2021,8,2021-10-31,1:00 PM,False,Dolphins,Bills,11,26,16,24,10,15,4,5,2,4,4,14,6,13,1,1,0,1,64,66,11,11,262,351,21,39,194,29,43,249,2,11,0,0,23,68,23,102,9,58,9,80,1,3,3,4,1,0,1,0,0,0,29:13,30:47
2021,8,2021-10-31,1:00 PM,False,Panthers,Falcons,19,13,21,17,7,11,13,2,1,4,10,17,3,10,0,0,1,1,72,50,11,10,332,213,13,25,129,20,27,131,0,0,3,15,47,203,20,82,8,76,3,15,1,3,1,1,1,0,0,2,0,0,35:23,24:37
2021,8,2021-10-31,4:05 PM,False,Patriots,Chargers,27,24,21,17,10,12,9,5,2,0,9,19,4,12,0,1,1,1,75,58,11,12,352,369,18,35,210,18,35,206,1,7,3,17,39,142,20,163,4,30,5,40,1,4,2,2,1,0,0,2,1,0,35:24,24:36
2021,8,2021-10-31,4:05 PM,False,Jaguars,Seahawks,7,31,20,17,17,9,2,5,1,3,5,14,3,10,1,4,1,1,74,52,11,10,309,229,32,54,227,20,24,160,1,11,3,35,19,82,25,69,12,93,5,40,1,1,3,4,0,0,1,0,0,1,31:29,28:31
2021,8,2021-10-31,4:25 PM,False,Commanders,Broncos,10,17,21,17,14,10,6,6,1,1,5,14,7,13,1,5,0,0,68,51,9,8,342,273,24,39,230,19,26,190,5,40,4,23,24,112,21,83,4,29,4,35,0,2,2,2,0,1,2,0,0,0,31:50,28:10
2021,8,2021-10-31,4:25 PM,False,Buccaneers,Saints,27,36,16,26,13,12,3,8,0,6,8,13,5,14,0,1,2,3,58,72,12,11,421,361,28,41,350,22,39,209,3,25,1,6,14,71,32,152,11,99,2,10,2,2,3,7,1,0,2,0,0,1,26:44,33:16
2021,8,2021-10-31,8:20 PM,False,Cowboys,Vikings,20,16,23,17,17,6,4,4,2,7,7,14,1,13,0,0,1,2,68,61,11,12,419,278,25,41,341,23,36,177,3,19,1,7,24,78,24,101,11,96,7,57,1,2,1,2,1,0,1,0,0,0,32:32,27:28
2021,8,2021-11-01,8:15 PM,False,Giants,Chiefs,17,20,18,29,10,17,3,10,5,2,4,12,5,12,1,2,0,0,56,77,11,11,300,368,23,33,228,29,48,261,3,13,2,14,20,72,27,107,10,88,12,103,2,3,2,6,0,1,1,1,0,0,25:22,34:38
2021,9,2021-11-04,8:20 PM,False,Jets,Colts,30,45,30,28,25,17,3,9,2,2,8,14,5,10,1,1,1,2,75,61,11,11,486,532,34,52,398,22,30,272,2,14,1,0,21,88,30,260,7,43,2,22,3,5,3,4,1,0,1,0,0,0,29:33,30:27
2021,9,2021-11-07,1:00 PM,False,Browns,Bengals,41,16,14,25,7,15,6,6,1,4,3,9,3,11,0,0,0,2,46,70,11,12,361,348,14,21,208,29,42,263,2,10,5,25,23,153,23,85,10,84,4,31,2,4,2,4,0,1,0,2,1,0,24:38,35:22
2021,9,2021-11-07,1:00 PM,False,Broncos,Cowboys,30,16,23,14,9,11,12,2,2,1,8,15,5,13,0,0,0,4,73,57,12,10,407,290,19,28,217,19,39,212,4,32,2,20,41,190,16,78,5,37,5,38,2,3,2,2,0,1,0,1,0,0,41:12,18:48
2021,9,2021-11-07,1:00 PM,False,Texans,Dolphins,9,17,14,22,11,16,3,4,0,2,6,17,9,16,1,1,0,0,67,72,14,12,272,262,24,44,199,26,43,215,5,41,4,29,18,73,25,47,8,60,2,13,0,4,2,2,1,3,3,2,0,0,28:16,31:44
2021,9,2021-11-07,1:00 PM,False,Falcons,Saints,27,25,18,26,14,17,2,6,2,3,5,13,3,10,0,1,0,1,57,69,11,11,366,376,23,30,332,27,43,267,2,11,1,15,25,34,25,109,6,76,10,74,3,5,3,4,0,1,0,0,0,0,27:39,32:21
2021,9,2021-11-07,1:00 PM,False,Raiders,Giants,16,23,24,16,15,6,8,8,1,2,4,12,6,12,1,1,0,0,67,54,10,10,403,247,30,46,286,15,20,98,1,10,3,12,20,117,31,149,6,65,4,35,1,6,0,2,1,1,2,0,0,1,29:49,30:11
2021,9,2021-11-07,1:00 PM,False,Patriots,Panthers,24,6,17,13,5,8,10,5,2,0,6,14,3,11,1,1,0,1,59,57,10,11,273,240,12,18,122,16,33,162,2,17,1,10,39,151,23,78,6,35,10,83,2,3,0,2,1,0,1,3,1,0,32:29,27:31
2021,9,2021-11-07,1:00 PM,False,Bills,Jaguars,6,9,17,16,15,5,2,5,0,6,6,15,2,13,0,1,2,2,65,57,9,10,301,218,31,47,229,17,28,139,4,35,2,12,14,72,27,79,12,118,8,54,0,1,0,2,1,1,2,0,0,0,30:38,29:22
2021,9,2021-11-07,1:00 PM,False,Vikings,Ravens,31,34,13,36,6,15,6,17,1,4,5,14,6,15,2,2,3,3,52,89,11,12,318,500,17,28,187,27,41,253,0,0,3,13,24,131,45,247,8,107,8,61,2,3,4,6,0,0,0,2,1,0,23:40,46:04
2021,9,2021-11-07,4:05 PM,False,Chargers,Eagles,27,24,28,20,17,7,9,13,2,0,5,10,8,12,2,4,0,0,65,57,8,8,445,331,32,38,356,11,17,155,0,0,1,7,27,89,39,176,4,30,3,25,3,6,2,3,0,0,0,0,0,0,33:37,26:23
2021,9,2021-11-07,4:25 PM,False,Cardinals,49ers,31,17,22,22,11,17,9,2,2,3,7,15,4,10,1,2,0,0,68,56,11,11,437,337,23,27,274,28,40,298,2,8,5,28,39,163,11,39,9,84,3,35,2,3,2,3,0,2,0,1,0,0,36:47,23:13
2021,9,2021-11-07,4:25 PM,False,Packers,Chiefs,7,13,19,14,11,9,6,4,2,1,2,12,5,14,2,3,1,2,60,63,10,11,301,237,19,34,179,20,37,160,1,11,1,6,25,122,25,77,4,19,6,33,0,1,1,2,1,0,1,0,0,0,31:33,28:27
2021,9,2021-11-07,8:20 PM,False,Titans,Rams,28,16,16,22,9,16,4,5,3,1,4,12,4,15,2,2,2,3,56,74,11,11,194,347,19,27,125,31,48,253,3,18,5,41,26,69,21,94,4,19,12,115,3,3,1,3,0,0,1,2,1,0,27:39,32:21
2021,9,2021-11-08,8:15 PM,False,Bears,Steelers,27,29,20,20,11,8,7,8,2,4,4,12,6,17,0,0,2,2,58,66,12,12,414,280,17,29,278,21,30,175,3,13,4,30,26,136,32,105,12,115,5,30,2,4,3,3,1,1,1,0,1,0,25:55,34:05
2021,10,2021-11-11,8:20 PM,False,Ravens,Dolphins,10,22,23,17,12,12,7,4,4,1,2,14,3,13,0,0,0,0,70,62,14,13,304,350,26,43,210,19,36,290,4,28,4,24,23,94,22,60,4,20,11,97,1,2,1,4,1,0,1,0,0,1,31:48,28:12
2021,10,2021-11-14,1:00 PM,False,Buccaneers,Commanders,19,29,14,23,8,13,5,8,1,2,4,10,11,19,2,2,2,2,47,71,10,9,273,320,23,34,220,26,32,226,0,0,5,30,13,53,34,94,6,43,3,33,1,3,2,4,0,1,2,0,0,0,20:52,39:08
2021,10,2021-11-14,1:00 PM,False,Bills,Jets,45,17,26,22,15,14,10,4,1,4,4,7,3,13,0,0,1,2,54,70,13,12,489,366,21,28,350,27,47,296,2,16,1,2,24,139,22,70,7,50,9,69,6,7,2,2,1,1,1,4,0,0,27:27,32:33
2021,10,2021-11-14,1:00 PM,False,Browns,Patriots,7,45,17,30,12,17,4,10,1,3,1,11,7,9,2,4,0,0,58,62,9,9,217,452,19,33,118,22,26,268,5,36,2,15,20,99,34,184,6,42,6,46,1,2,5,6,0,0,1,0,0,0,25:58,34:02
2021,10,2021-11-14,1:00 PM,False,Lions,Steelers,16,16,17,22,5,13,10,7,2,2,4,18,7,17,2,2,0,0,68,81,15,14,306,387,14,25,77,30,50,242,4,37,0,0,39,229,31,145,8,84,7,59,0,1,1,3,0,2,0,1,0,0,33:12,36:48
2021,10,2021-11-14,1:00 PM,False,Saints,Titans,21,23,22,17,14,10,5,4,3,3,5,12,3,12,0,0,0,0,61,58,11,11,373,264,21,36,287,19,27,198,4,22,2,15,21,86,29,66,9,65,8,49,3,4,2,5,1,0,0,0,0,0,28:33,31:27
2021,10,2021-11-14,1:00 PM,False,Falcons,Cowboys,3,43,11,22,8,14,3,8,0,0,1,11,6,14,0,2,3,3,53,72,12,11,214,431,10,27,111,28,35,317,2,20,0,0,24,103,37,114,6,41,8,80,0,1,5,5,0,1,3,0,0,1,22:19,37:41
2021,10,2021-11-14,1:00 PM,False,Jaguars,Colts,17,23,15,15,7,9,6,5,2,1,5,15,4,15,0,0,0,0,62,62,13,12,331,295,16,35,152,22,34,168,3,10,1,12,24,179,27,127,8,79,7,47,1,1,1,4,1,0,0,0,0,1,27:44,32:16
2021,10,2021-11-14,4:05 PM,False,Panthers,Cardinals,34,10,24,11,10,6,13,3,1,2,7,15,4,13,0,0,0,3,70,53,12,12,341,169,25,33,175,17,29,104,0,0,4,39,37,166,20,65,9,115,4,58,3,4,1,1,1,1,1,1,0,0,37:42,22:18
2021,10,2021-11-14,4:05 PM,False,Vikings,Chargers,27,20,24,20,14,13,8,3,2,4,5,14,5,12,2,2,0,0,72,55,11,10,381,253,25,37,278,20,34,171,2,16,2,24,33,103,19,82,10,118,7,52,3,4,2,3,1,0,0,1,0,0,36:15,23:45
2021,10,2021-11-14,4:25 PM,False,Eagles,Broncos,30,13,22,17,10,9,12,5,0,3,6,13,1,11,0,0,0,2,64,55,10,11,386,308,16,23,170,22,36,212,2,8,1,14,39,216,18,96,7,89,4,29,1,3,1,5,0,1,1,0,1,0,34:58,25:02
2021,10,2021-11-14,4:25 PM,False,Seahawks,Packers,0,17,15,22,8,10,6,10,1,2,7,15,7,14,0,1,0,1,59,70,10,9,208,393,20,40,133,23,37,287,3,28,1,5,16,75,32,106,5,39,3,43,0,1,2,5,0,0,2,1,0,0,20:51,39:09
2021,10,2021-11-14,8:20 PM,False,Chiefs,Raiders,41,14,29,15,23,11,5,3,1,1,9,15,1,9,3,3,1,2,76,51,10,10,516,299,36,51,422,25,35,249,0,0,2,12,25,94,14,50,4,34,9,68,3,4,1,2,1,1,0,1,0,0,35:26,24:34
2021,10,2021-11-15,8:15 PM,False,Rams,49ers,10,31,16,20,11,9,2,10,3,1,3,10,8,14,0,2,1,2,54,64,10,9,278,335,27,42,226,15,19,179,2,19,1,3,10,52,44,156,5,35,9,53,1,4,2,2,0,0,2,0,0,1,20:57,39:03
2021,11,2021-11-18,8:20 PM,False,Patriots,Falcons,25,0,20,11,7,7,9,3,4,1,4,12,2,11,0,0,1,2,59,52,11,11,308,165,22,26,174,20,32,125,3,33,4,33,30,134,16,40,5,59,9,72,1,3,0,2,0,0,1,4,1,0,32:43,27:17
2021,11,2021-11-21,1:00 PM,False,Saints,Eagles,29,40,18,21,12,7,5,14,1,0,6,13,12,21,0,0,0,0,62,77,15,14,323,380,22,40,214,13,24,138,0,0,3,9,22,109,50,242,3,25,6,49,3,4,2,4,1,1,2,0,0,1,22:59,37:01
2021,11,2021-11-21,1:00 PM,False,Dolphins,Jets,24,17,20,18,13,12,5,5,2,1,8,14,7,14,0,0,1,1,67,59,11,10,388,380,27,34,273,24,39,278,0,0,2,13,33,115,18,102,8,62,7,48,2,4,1,4,0,1,1,0,0,0,33:35,26:25
2021,11,2021-11-21,1:00 PM,False,49ers,Jaguars,30,10,25,14,8,8,13,5,4,1,6,12,5,11,1,1,1,1,66,44,9,7,333,200,16,22,162,16,25,146,2,14,3,12,42,171,16,54,1,12,8,56,2,3,1,2,0,2,0,0,0,0,38:22,21:38
2021,11,2021-11-21,1:00 PM,False,Packers,Vikings,31,34,21,25,16,17,4,6,1,2,7,11,9,13,0,0,0,0,54,66,9,9,467,408,23,33,372,24,35,318,2,13,2,23,19,95,29,90,8,92,3,25,2,3,3,4,0,0,0,0,0,0,28:59,31:01
2021,11,2021-11-21,1:00 PM,False,Commanders,Panthers,27,21,24,18,10,10,12,5,2,3,6,13,2,9,2,2,1,3,65,49,10,10,369,297,16,22,179,21,27,186,3,27,1,3,40,190,21,111,8,69,7,65,3,6,1,1,1,0,0,0,0,0,35:53,24:07
2021,11,2021-11-21,1:00 PM,False,Lions,Browns,10,13,12,22,5,8,6,10,1,4,3,11,5,13,0,0,0,0,46,66,11,11,245,349,15,23,77,15,29,165,0,0,1,11,23,168,36,184,7,67,10,82,0,0,2,2,0,0,2,2,0,0,25:04,34:56
2021,11,2021-11-21,1:00 PM,False,Ravens,Bears,16,13,23,14,12,10,9,3,2,1,7,16,2,11,1,1,2,3,76,57,11,12,299,353,26,36,176,15,34,261,6,43,3,19,34,123,20,92,6,36,6,58,1,3,0,1,0,1,1,0,0,0,38:50,21:10
2021,11,2021-11-21,1:00 PM,False,Texans,Titans,22,13,15,26,5,19,8,7,2,0,6,17,6,15,1,1,2,4,62,79,12,12,190,420,14,24,107,35,52,317,0,0,2,6,38,83,25,103,7,50,5,52,2,4,2,3,0,1,0,4,0,0,29:38,30:22
2021,11,2021-11-21,1:00 PM,False,Colts,Bills,41,15,28,19,6,13,18,5,4,1,8,12,5,10,0,1,0,0,66,54,9,10,370,311,11,20,106,24,40,220,0,0,1,8,46,264,13,91,3,30,7,56,4,6,2,2,0,1,0,3,0,0,37:47,22:13
2021,11,2021-11-21,4:05 PM,False,Bengals,Raiders,32,13,23,13,10,8,10,5,3,0,8,16,1,7,0,0,0,0,70,47,10,11,288,278,20,29,129,19,27,206,3,19,2,9,38,159,18,72,1,5,7,77,2,2,1,3,1,1,0,1,0,0,37:20,22:40
2021,11,2021-11-21,4:25 PM,False,Cowboys,Chiefs,9,19,16,22,14,12,1,8,1,2,5,15,4,12,0,0,0,0,64,66,12,13,276,370,28,43,194,23,37,244,5,22,3,16,16,82,26,126,6,45,6,64,0,2,2,3,1,1,2,1,0,0,29:13,30:47
2021,11,2021-11-21,4:25 PM,False,Cardinals,Seahawks,23,13,29,16,21,9,6,6,2,1,7,14,2,10,1,1,0,1,79,49,10,10,413,266,35,44,318,14,26,180,2,10,4,27,33,95,19,86,3,32,2,17,3,4,1,3,0,0,0,0,0,0,40:22,19:38
2021,11,2021-11-21,8:20 PM,False,Steelers,Chargers,37,41,22,33,14,19,5,9,3,5,8,15,7,12,0,2,0,1,65,69,11,11,300,533,28,44,245,30,41,374,3,28,2,8,18,55,26,159,8,38,12,75,4,7,4,7,0,0,0,1,0,0,28:14,31:46
2021,11,2021-11-22,8:15 PM,False,Giants,Buccaneers,10,30,15,28,8,17,4,10,3,1,1,9,6,13,1,3,1,1,54,76,11,11,215,402,23,39,149,32,48,308,2,18,1,10,13,66,27,94,4,30,6,39,1,2,3,5,1,0,2,1,0,0,24:21,35:39
2021,12,2021-11-25,12:30 PM,False,Bears,Lions,16,14,21,14,18,8,3,5,0,1,5,13,4,10,0,0,0,0,69,45,10,9,378,239,24,39,310,21,25,163,1,7,1,8,29,68,19,76,5,50,10,67,1,3,1,1,0,1,1,0,0,0,32:56,27:04
2021,12,2021-11-25,4:30 PM,False,Raiders,Cowboys,36,33,28,23,14,13,7,6,7,4,3,13,3,13,0,0,0,0,77,68,15,14,509,437,24,39,366,32,47,373,3,7,1,2,35,143,20,64,14,110,14,166,2,5,2,3,0,0,0,0,0,1,39:02,26:30
2021,12,2021-11-25,8:20 PM,False,Bills,Saints,31,6,21,12,11,7,9,4,1,1,8,13,5,14,1,1,1,3,62,57,10,11,361,190,23,28,248,17,30,146,2,12,2,17,32,113,25,44,4,35,4,24,2,4,1,1,0,0,2,1,0,0,34:38,25:22
2021,12,2021-11-28,1:00 PM,False,Steelers,Bengals,10,41,16,25,15,11,1,13,0,1,7,13,5,11,0,0,1,1,59,65,12,10,301,370,24,41,250,20,25,172,3,13,2,18,15,51,38,198,4,30,3,18,1,1,3,4,1,0,2,1,0,1,24:40,35:20
2021,12,2021-11-28,1:00 PM,False,Buccaneers,Colts,38,31,28,24,11,15,13,8,4,1,2,8,5,11,0,0,2,2,63,67,13,12,359,392,25,34,217,27,44,285,2,9,3,21,27,142,20,107,4,44,6,66,4,5,3,3,1,3,1,2,0,0,29:59,30:01
2021,12,2021-11-28,1:00 PM,False,Panthers,Dolphins,10,33,10,22,5,11,5,9,0,2,4,14,6,14,2,3,2,2,54,72,12,11,198,315,10,31,134,27,31,204,5,45,2,26,18,64,39,111,7,61,5,35,1,2,3,4,0,1,3,0,0,1,22:26,37:34
2021,12,2021-11-28,1:00 PM,False,Titans,Patriots,13,36,18,23,6,15,11,6,1,2,5,11,4,10,1,3,0,0,62,58,11,11,355,394,11,21,85,23,32,289,2,8,2,21,39,270,24,105,5,50,4,35,1,2,2,5,3,0,1,0,0,0,31:02,28:58
2021,12,2021-11-28,1:00 PM,False,Eagles,Giants,7,13,19,17,8,12,11,4,0,1,4,11,3,12,0,2,1,1,65,58,10,10,332,264,14,31,124,19,30,194,1,5,1,8,33,208,27,70,4,26,2,15,1,2,1,3,1,0,3,0,0,0,27:58,32:02
2021,12,2021-11-28,1:00 PM,False,Falcons,Jaguars,21,14,21,20,12,13,6,7,3,0,5,12,9,16,0,0,0,2,59,71,10,10,332,357,19,29,183,23,42,216,1,7,1,12,29,149,28,141,5,26,6,43,3,3,1,3,0,1,1,1,0,0,30:52,29:08
2021,12,2021-11-28,1:00 PM,False,Jets,Texans,21,14,18,13,6,7,10,4,2,2,2,13,6,14,2,2,1,2,62,55,11,11,266,202,14,24,109,17,26,106,4,36,5,52,34,157,24,96,5,40,4,32,2,4,1,2,0,0,1,1,0,0,33:42,26:18
2021,12,2021-11-28,4:05 PM,False,Chargers,Broncos,13,28,20,23,15,9,3,11,2,3,7,14,8,11,1,2,0,0,64,59,9,9,357,302,28,44,285,15,25,155,3,18,1,0,17,72,33,147,9,75,5,35,2,3,3,3,0,0,2,1,0,1,30:23,29:37
2021,12,2021-11-28,4:25 PM,False,Rams,Packers,28,36,15,21,10,14,5,5,0,2,4,13,7,19,0,1,2,2,61,78,14,13,353,399,21,39,285,28,45,307,2,17,1,0,20,68,32,92,4,30,3,32,1,2,3,5,2,1,1,0,0,1,20:20,39:40
2021,12,2021-11-28,4:25 PM,False,Vikings,49ers,26,34,17,23,13,10,3,11,1,2,2,8,5,12,1,3,0,0,52,67,12,12,323,423,21,33,256,17,26,215,1,6,2,15,18,67,39,208,5,38,5,57,2,3,3,4,1,0,1,1,1,0,22:53,37:07
